2.8624889649110663e-05 0.00010234330522139378 0.00045610716764995943 0.001174060867707505 0.0024371831911911774 0.0045120246707063064 0.0059671536743305898
4.1487166762524584e-05 0.00014180229236572165 0.00060564784911136353 0.0014761641130642763 0.0028265102785220335 0.005000505809828559 0.0063777755785095749
6.0334775004547322e-05 0.00019639034424535746 0.0007790437280277417 0.0017842424066057607 0.0032940592680573955 0.0054471129899087718 0.0067166417608530808
7.4673214507119961e-05 0.00023787759424130888 0.00089390626522858094 0.0019736378295431519 0.0035284118596379988 0.0056546517836823578 0.0068597389053415081
8.8184455606016382e-05 0.00027337363024451417 0.00099131591835704817 0.0021185268459913247 0.0036866980163683337 0.0057809500589101623 0.00694418530362756
0.00010458740062917557 0.00031191012812935255 0.0010776148604910666 0.0022378173432668212 0.0038146000157950511 0.0058783238633162696 0.0070079591161821067
0.00011612143293861509 0.00033596999606250644 0.0011249927615008303 0.002300065619032913 0.0038800182070908473 0.0059276255110804746 0.0070949566879494209
0.076827115493353762 0.066302821323027866 0.047349658806725488 0.030259835524634269 0.015751227717125425 0.0049808128353434544 0.001776745147761464
0.075191475878227651 0.064393603113938949 0.044412261947784748 0.027404761826923727 0.013724250219729795 0.0040752099624287346 0.0013569409484599888
0.074693942526591645 0.062742744922466995 0.042117630002552787 0.025353364018040232 0.012343791028971356 0.0035186915507605891 0.0011203993364982232
0.07359412326636651 0.062446505090471519 0.04120051590802104 0.024700800610784463 0.011996007469866942 0.0033373793016600504 0.0010516289517258201
0.07222103784991224 0.061300326613924767 0.040821504637869002 0.024378745078638232 0.011719711559095441 0.003229021549124318 0.0010106426976533376
0.068981632415730618 0.058666313718305649 0.039168271328030059 0.023363925849458352 0.011166206532222412 0.0030425518417927914 0.00094571238137641583
0.064481969040512802 0.054876623451803982 0.036617931713392275 0.021757621707318073 0.010324613811338134 0.002784814983973738 0.00085722103027409174
7.6827115493354411e-05 0.00026521128529211177 0.0011837414701681315 0.0030259835524634221 0.0063004910868501712 0.012452032088358631 0.017767451477614635
0.00015038295175645816 0.00051514882491151528 0.0022206130973892405 0.0054809523653847527 0.010979400175783834 0.020376049812143682 0.027138818969199778
0.00037346971263295105 0.0012548548984493504 0.0052647037503190828 0.012676682009020107 0.024687582057942695 0.04398364438450738 0.056019966824911178
0.00073594123266366724 0.0024978602036188624 0.01030012897700526 0.024700800610784463 0.04798402987946776 0.083434482541501306 0.10516289517258201
0.00144442075699825 0.0049040261291139883 0.020410752318934487 0.048757490157276449 0.093757692472763526 0.16145107745621584 0.20212853953066762
0.0034490816207865208 0.011733262743661167 0.048960339160037586 0.11681962924729183 0.22332413064444814 0.38031898022409882 0.472856190688208
0.0064481969040512876 0.021950649380721613 0.091544829283480775 0.21757621707318064 0.41298455245352539 0.69620374599343482 0.85722103027409202
1.0000000000000198 0.99999999999999811 0.99999999999999989 0.99999999999999944 1 1.0000000000000002 1.0000000000000002
1.0000000000000089 1.0000000000000093 1.0000000000000011 1 0.99999999999999989 0.99999999999999956 1
0.99999999999997646 1.0000000000000047 0.99999999999999967 0.99999999999999989 1 0.99999999999999989 0.99999999999999933
1.0000000000000002 0.99999999999999822 1.0000000000000002 1 1.0000000000000002 0.99999999999999944 1.0000000000000016
1.0000000000000013 1.0000000000000002 1 1 1 1.0000000000000004 1.0000000000000004
1 0.99999999999999989 1 1 1.0000000000000016 1.0000000000000011 1.0000000000000029
0.99999999999999978 1.0000000000000004 1 1.0000000000000002 0.99999999999999734 1.0000000000000044 1.0000000000000033
